match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.1,Axar Patel,Jofra Archer,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.2,Tristan Stubbs,Jofra Archer,0,0,0,0,0,0,caught,Tristan Stubbs,Yashasvi Jaiswal
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.3,David Miller,Jofra Archer,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.4,Axar Patel,Jofra Archer,4,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.5,Axar Patel,Jofra Archer,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,16.6,David Miller,Jofra Archer,0,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.1,Axar Patel,Donovan Ferreira,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.2,David Miller,Donovan Ferreira,6,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.3,David Miller,Donovan Ferreira,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.4,Axar Patel,Donovan Ferreira,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.5,David Miller,Donovan Ferreira,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,17.6,Axar Patel,Donovan Ferreira,6,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.1,David Miller,Brijesh Sharma,0,0,0,0,0,0,caught,David Miller,Dasun Shanaka
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.2,Ashutosh Sharma,Brijesh Sharma,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.3,Axar Patel,Brijesh Sharma,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.4,Ashutosh Sharma,Brijesh Sharma,0,2,1,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.4,Axar Patel,Brijesh Sharma,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.5,Ashutosh Sharma,Brijesh Sharma,6,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,18.6,Ashutosh Sharma,Brijesh Sharma,1,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,19.1,Ashutosh Sharma,Adam Milne,4,0,0,0,0,0,,,
62,"May 17, 2026",League stage,"Arun Jaitley Stadium, Delhi",DC,RR,2,19.2,Ashutosh Sharma,Adam Milne,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.1,Sanju Samson,Nitish Reddy,0,1,0,0,0,1,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.1,Sanju Samson,Nitish Reddy,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.2,Sanju Samson,Nitish Reddy,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.3,Sanju Samson,Nitish Reddy,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.4,Sanju Samson,Nitish Reddy,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.5,Ruturaj Gaikwad,Nitish Reddy,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,0.6,Sanju Samson,Nitish Reddy,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.1,Ruturaj Gaikwad,Praful Hinge,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.2,Sanju Samson,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.3,Sanju Samson,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.4,Sanju Samson,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.5,Sanju Samson,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,1.6,Sanju Samson,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.1,Ruturaj Gaikwad,Pat Cummins,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.2,Sanju Samson,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.3,Sanju Samson,Pat Cummins,0,0,0,0,0,0,caught,Sanju Samson,Ishan Kishan
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.4,Urvil Patel,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.5,Urvil Patel,Pat Cummins,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,2.6,Urvil Patel,Pat Cummins,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.1,Ruturaj Gaikwad,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.2,Ruturaj Gaikwad,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.3,Urvil Patel,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.4,Ruturaj Gaikwad,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.5,Urvil Patel,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,3.6,Urvil Patel,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.1,Ruturaj Gaikwad,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.2,Urvil Patel,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.2,Urvil Patel,Sakib Hussain,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.3,Urvil Patel,Sakib Hussain,0,0,0,0,0,0,bowled,Urvil Patel,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.4,Kartik Sharma,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.5,Kartik Sharma,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,4.6,Kartik Sharma,Sakib Hussain,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.1,Ruturaj Gaikwad,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.2,Kartik Sharma,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.3,Ruturaj Gaikwad,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.4,Kartik Sharma,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.5,Ruturaj Gaikwad,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,5.6,Ruturaj Gaikwad,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.1,Ruturaj Gaikwad,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.2,Kartik Sharma,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.3,Ruturaj Gaikwad,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.4,Kartik Sharma,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.5,Ruturaj Gaikwad,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,6.6,Kartik Sharma,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.1,Kartik Sharma,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.2,Kartik Sharma,Praful Hinge,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.3,Kartik Sharma,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.4,Kartik Sharma,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.5,Kartik Sharma,Praful Hinge,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.6,Ruturaj Gaikwad,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,7.6,Ruturaj Gaikwad,Praful Hinge,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.1,Kartik Sharma,Shivang Kumar,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.2,Kartik Sharma,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.3,Ruturaj Gaikwad,Shivang Kumar,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.4,Ruturaj Gaikwad,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.5,Kartik Sharma,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.6,Ruturaj Gaikwad,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.1,Ruturaj Gaikwad,Pat Cummins,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.2,Kartik Sharma,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.3,Kartik Sharma,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.4,Kartik Sharma,Pat Cummins,0,0,0,0,0,0,caught,Kartik Sharma,Nitish Reddy
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.5,Dewald Brevis,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.6,Dewald Brevis,Pat Cummins,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.1,Dewald Brevis,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.2,Dewald Brevis,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.3,Dewald Brevis,Sakib Hussain,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.4,Dewald Brevis,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.4,Dewald Brevis,Sakib Hussain,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.5,Dewald Brevis,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.6,Dewald Brevis,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.1,Dewald Brevis,Pat Cummins,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.2,Ruturaj Gaikwad,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.3,Ruturaj Gaikwad,Pat Cummins,0,0,0,0,0,0,caught,Ruturaj Gaikwad,Eshan Malinga
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.4,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.5,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.6,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.1,Dewald Brevis,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.2,Shivam Dube,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.3,Dewald Brevis,Shivang Kumar,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.4,Dewald Brevis,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.5,Shivam Dube,Shivang Kumar,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.6,Dewald Brevis,Shivang Kumar,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.1,Shivam Dube,Nitish Reddy,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.1,Shivam Dube,Nitish Reddy,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.2,Shivam Dube,Nitish Reddy,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.3,Dewald Brevis,Nitish Reddy,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.4,Dewald Brevis,Nitish Reddy,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.5,Dewald Brevis,Nitish Reddy,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.6,Shivam Dube,Nitish Reddy,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.1,Shivam Dube,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.2,Dewald Brevis,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.3,Shivam Dube,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.4,Shivam Dube,Eshan Malinga,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.5,Shivam Dube,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.6,Dewald Brevis,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.1,Dewald Brevis,Pat Cummins,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.2,Dewald Brevis,Pat Cummins,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.3,Dewald Brevis,Pat Cummins,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.4,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.5,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.5,Shivam Dube,Pat Cummins,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.6,Shivam Dube,Pat Cummins,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.1,Dewald Brevis,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.2,Shivam Dube,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.3,Shivam Dube,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.4,Dewald Brevis,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.5,Shivam Dube,Sakib Hussain,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.6,Shivam Dube,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.1,Dewald Brevis,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.2,Shivam Dube,Eshan Malinga,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.3,Dewald Brevis,Eshan Malinga,6,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.4,Dewald Brevis,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.5,Dewald Brevis,Eshan Malinga,0,0,0,0,0,0,bowled,Dewald Brevis,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.6,Prashant Veer,Eshan Malinga,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.1,Shivam Dube,Sakib Hussain,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.2,Shivam Dube,Sakib Hussain,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.3,Shivam Dube,Sakib Hussain,0,0,0,0,0,0,bowled,Shivam Dube,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.3,Shivam Dube,Sakib Hussain,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.4,Akeal Hosein,Sakib Hussain,3,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.5,Prashant Veer,Sakib Hussain,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.6,Prashant Veer,Sakib Hussain,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.1,Prashant Veer,Praful Hinge,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.1,Prashant Veer,Praful Hinge,2,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.2,Prashant Veer,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.3,Prashant Veer,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.4,Prashant Veer,Praful Hinge,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.5,Prashant Veer,Praful Hinge,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.6,Prashant Veer,Praful Hinge,0,0,0,0,0,0,caught,Prashant Veer,Praful Hinge
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.1,Abhishek Sharma,Mukesh Choudhary,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.2,Abhishek Sharma,Mukesh Choudhary,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.3,Abhishek Sharma,Mukesh Choudhary,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.4,Abhishek Sharma,Mukesh Choudhary,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.5,Abhishek Sharma,Mukesh Choudhary,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.6,Abhishek Sharma,Mukesh Choudhary,0,1,1,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.6,Abhishek Sharma,Mukesh Choudhary,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.1,Abhishek Sharma,Spencer Johnson,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.2,Abhishek Sharma,Spencer Johnson,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.3,Travis Head,Spencer Johnson,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.4,Travis Head,Spencer Johnson,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.5,Travis Head,Spencer Johnson,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.6,Travis Head,Spencer Johnson,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.1,Abhishek Sharma,Mukesh Choudhary,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.2,Travis Head,Mukesh Choudhary,2,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.3,Travis Head,Mukesh Choudhary,0,0,0,0,0,0,caught,Travis Head,Mukesh Choudhary
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.4,Ishan Kishan,Mukesh Choudhary,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.5,Ishan Kishan,Mukesh Choudhary,0,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.6,Ishan Kishan,Mukesh Choudhary,1,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.1,Ishan Kishan,Spencer Johnson,4,0,0,0,0,0,,,
63,"May 18, 2026",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.2,Ishan Kishan,Spencer Johnson,0,0,0,0,0,0,,,
